"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"oogt vriendelijk#positive";"1";"1";"1";"oogt vriendelijk";"N N";"oogt#4 vriendelijk#92"
"erg vies#strongnegative";"1";"1";"1";"erg vies";"V N";"erg#123 vies#15"
"en winkelstraten#positive";"1";"1";"1";"en winkelstraten";"O O";"en#1037 winkelstraten#1"
"grootste voordeel#strongpositive";"1";"1";"1";"Grootste voordeel";"R N";"grootste#3 voordeel#2"
"div. broodjes#positive";"1";"1";"1";"div. broodjes";"N N";"div.#1 broodjes#15"
"was vies#strongnegative";"1";"1";"1";"be vies";"V N";"was#385 vies#15"
"bouw troep#negative";"1";"1";"1";"bouw troep";"V N";"bouw#2 troep#1"
"hele volle#strongnegative";"1";"1";"1";"hele volle";"G G";"hele#30 volle#4"
"schoon uit#positive";"1";"1";"1";"schoon uit";"N N";"schoon#51 uit#80"
"kakkerlakken op#strongnegative";"1";"1";"1";"kakkerlakken op";"O O";"kakkerlakken#1 op#273"
"echt gedateerd#negative";"1";"1";"1";"echt gedateerd";"N N";"echt#87 gedateerd#9"
"weinig frivools#negative";"1";"1";"1";"weinig frivools";"N N";"weinig#33 frivools#1"
"is tv#positive";"1";"1";"1";"be TV";"V N";"is#612 tv#13"
"in wandelafstand#positive";"1";"1";"1";"in wandelafstand";"P G";"in#559 wandelafstand#2"
"goed bijgehouden#positive";"1";"1";"1";"goed bijgehouden";"V N";"goed#225 bijgehouden#3"
"vaak gebeurt#negative";"1";"1";"1";"vaak gebeurt";"N N";"vaak#9 gebeurt#1"
"niet behulpzaam#negative";"1";"1";"1";"niet behulpzaam";"G N";"niet#348 behulpzaam#25"
"veel restaurantjes#positive";"1";"1";"1";"veel restaurantjes";"N N";"veel#124 restaurantjes#4"
"niet inbegrepen#negative";"1";"1";"1";"niet inbegrepen";"G G";"niet#348 inbegrepen#8"
"zeer comfortabel#strongpositive";"1";"1";"1";"zeer comfortabel";"V G";"zeer#163 comfortabel#6"
"het enthousiaste#positive";"1";"1";"1";"Het enthousiaste";"R N";"het#1010 enthousiaste#1"
"idd vlakbij#positive";"1";"1";"1";"idd vlakbij";"G P";"idd#2 vlakbij#13"
"heel centraal#strongpositive";"1";"1";"1";"heel centraal";"G G";"heel#116 centraal#13"
"maar modern#positive";"1";"1";"1";"maar modern";"G N";"maar#310 modern#8"
"te betalen#negative";"1";"1";"1";"te betalen";"N A";"te#339 betalen#20"
"buitengewoon lekker#strongpositive";"1";"1";"1";"buitengewoon lekker";"N N";"buitengewoon#1 lekker#64"
"wagenwijd open#negative";"1";"1";"1";"wagenwijd open";"A G";"wagenwijd#1 open#15"
"geweldig !#strongpositive";"1";"1";"1";"geweldig !";"G O";"geweldig#31 !#251"
"alles vers#positive";"1";"1";"1";"alles vers";"V N";"alles#78 vers#16"
"schitterend mooie#strongpositive";"1";"1";"1";"schitterend mooie";"N N";"schitterend#7 mooie#62"
"zeer druk#negative";"1";"1";"1";"zeer druk";"N N";"zeer#163 druk#9"
"heerlijk !#strongpositive";"1";"1";"1";"heerlijk !";"N O";"heerlijk#42 !#251"
"geen drukte#positive";"1";"1";"1";"geen drukte";"V N";"geen#187 drukte#3"
"zeer prettig#strongpositive";"1";"1";"1";"Zeer prettig";"R N";"zeer#163 prettig#6"
"perfect dus#strongpositive";"1";"1";"1";"perfect dus";"G N";"perfect#25 dus#49"
"gewoon netjes#positive";"1";"1";"1";"Gewoon netjes";"R N";"gewoon#15 netjes#34"
"écht disney#strongpositive";"1";"1";"1";"écht disney";"G N";"écht#1 disney#13"
"oprecht lekker#positive";"1";"1";"1";"oprecht lekker";"G N";"oprecht#1 lekker#64"
"heel vriendelijk.#positive";"1";"1";"1";"heel vriendelijk.";"N O";"heel#116 vriendelijk.#2"
"zonder vragen#negative";"1";"1";"1";"zonder vragen";"P G";"zonder#15 vragen#10"
"niet aangenaam#strongnegative";"1";"1";"1";"niet aangenaam";"G N";"niet#348 aangenaam#9"
"heel behulpzaam#strongpositive";"1";"1";"1";"heel behulpzaam";"N N";"heel#116 behulpzaam#25"
"zonder biljartstokken.overigens#negative";"1";"1";"1";"zonder biljartstokken.Overigens";"P R";"zonder#15 biljartstokken.overigens#1"
"niet diep#positive";"1";"1";"1";"niet diep";"G N";"niet#348 diep#3"
"enige opmerking#negative";"1";"1";"1";"Enige opmerking";"R N";"enige#18 opmerking#4"
"perfect ingericht#strongpositive";"1";"1";"1";"perfect ingericht";"G N";"perfect#25 ingericht#17"
"echt vieze#strongnegative";"1";"1";"1";"echt vieze";"O O";"echt#87 vieze#9"
"mooie koralen#positive";"1";"1";"1";"mooie koralen";"N N";"mooie#62 koralen#1"
"erg goed.#strongpositive";"1";"1";"1";"erg goed.";"G N";"erg#123 goed.#2"
"alles werd#positive";"1";"1";"1";"alles werd";"V G";"alles#78 werd#26"
"goed verzord#positive";"1";"1";"1";"goed verzord";"V N";"goed#225 verzord#1"
"zijn kraaknet#strongpositive";"1";"1";"1";"zijn kraaknet";"O N";"zijn#254 kraaknet#2"
"zeer vuil#strongnegative";"1";"1";"1";"zeer vuil";"N N";"zeer#163 vuil#7"
"een vooroorlogse#negative";"1";"1";"1";"een vooroorlogse";"G N";"een#832 vooroorlogse#1"
"heel hartelijk#strongpositive";"1";"1";"1";"heel hartelijk";"N N";"heel#116 hartelijk#2"
"zeer correct#strongpositive";"1";"1";"1";"zeer correct";"V G";"zeer#163 correct#3"
"gaten erin#negative";"1";"1";"1";"gaten erin";"V A";"gaten#3 erin#4"
"heel prettig#strongpositive";"1";"1";"1";"heel prettig";"N N";"heel#116 prettig#6"
"wel stoffig#negative";"1";"1";"1";"wel stoffig";"G N";"wel#168 stoffig#1"
"op slot#negative";"1";"1";"1";"op slot";"V N";"op#273 slot#1"
"zéér goede#strongpositive";"1";"1";"1";"Zéér goede";"R V";"zéér#2 goede#54"
"lange wachttijden#negative";"1";"1";"1";"lange wachttijden";"N N";"lange#4 wachttijden#2"
"relatief klein#negative";"1";"1";"1";"relatief klein";"G N";"relatief#2 klein#50"
"veel ongedierte#negative";"1";"1";"1";"Veel ongedierte";"R N";"veel#124 ongedierte#2"
"uitzonderlijk gehorig#strongnegative";"1";"1";"1";"uitzonderlijk gehorig";"G N";"uitzonderlijk#1 gehorig#11"
"mooi luxe#positive";"1";"1";"1";"mooi luxe";"O G";"mooi#83 luxe#22"
"niet kon#negative";"1";"1";"1";"niet kon";"O N";"niet#348 kon#30"
"niet slecht#positive";"1";"1";"1";"niet slecht";"G N";"niet#348 slecht#24"
"iets oudbolligs#negative";"1";"1";"1";"iets oudbolligs";"N V";"iets#42 oudbolligs#1"
"volledig ander#negative";"1";"1";"1";"volledig ander";"N P";"volledig#2 ander#10"
"direct aangevuld#positive";"1";"1";"1";"direct aangevuld";"A O";"direct#18 aangevuld#7"
"op 100m#positive";"1";"1";"1";"op 100m";"N O";"op#273 100m#1"
"niet inpandig#negative";"1";"1";"1";"niet inpandig";"N N";"niet#348 inpandig#1"
"een uitschieter#strongpositive";"1";"1";"1";"een uitschieter";"O N";"een#832 uitschieter#1"
"diverse eierbereidingen#positive";"1";"1";"1";"diverse eierbereidingen";"G N";"diverse#9 eierbereidingen#1"
"keurig bijgehouden#positive";"1";"1";"1";"keurig bijgehouden";"O O";"keurig#7 bijgehouden#3"
"wat afgelegen#negative";"1";"1";"1";"wat afgelegen";"N A";"wat#136 afgelegen#4"
"föhn aanwezig#positive";"1";"1";"1";"föhn aanwezig";"G N";"föhn#2 aanwezig#24"
"is prettig#positive";"1";"1";"1";"be prettig";"V G";"is#612 prettig#6"
"en koel#negative";"1";"1";"1";"en koel";"P G";"en#1037 koel#1"
"retour gegeven#positive";"1";"1";"1";"retour gegeven";"N A";"retour#1 gegeven#2"
"rustig gelegen#positive";"1";"1";"1";"Rustig gelegen";"R N";"rustig#16 gelegen#43"
"de beste#strongpositive";"1";"1";"1";"de beste";"O O";"de#1222 beste#7"
"lagen los#negative";"1";"1";"1";"lagen los";"N N";"lagen#3 los#5"
"keuze genoeg#positive";"1";"1";"1";"keuze genoeg";"N N";"keuze#20 genoeg#27"
"werkten niet#negative";"1";"1";"1";"werkten niet";"N N";"werkten#1 niet#348"
"erg onvriendelijk#strongnegative";"1";"1";"1";"erg onvriendelijk";"N P";"erg#123 onvriendelijk#4"
"zijn gedateerd#negative";"1";"1";"1";"zijn gedateerd";"V G";"zijn#254 gedateerd#9"
"bijzonder kindvriendelijk#strongpositive";"1";"1";"1";"bijzonder kindvriendelijk";"O O";"bijzonder#12 kindvriendelijk#4"
"beetje ouderwets#negative";"1";"1";"1";"beetje ouderwets";"N V";"beetje#29 ouderwets#2"
"weer opgehangen#negative";"1";"1";"1";"weer opgehangen";"N N";"weer#53 opgehangen#1"
"op wandelafstand#positive";"1";"1";"1";"op wandelafstand";"N V";"op#273 wandelafstand#2"
"niet getroffen#negative";"1";"1";"1";"niet getroffen";"G N";"niet#348 getroffen#1"
"geen vaatwasser#negative";"1";"1";"1";"geen vaatwasser";"V N";"geen#187 vaatwasser#1"
"vooral badkamer#strongnegative";"1";"1";"1";"vooral badkamer";"G N";"vooral#20 badkamer#49"
"voldoende keuze#positive";"1";"1";"1";"voldoende keuze";"N N";"voldoende#25 keuze#20"
"zeer klantvriendelijk#strongpositive";"1";"1";"1";"zeer klantvriendelijk";"A G";"zeer#163 klantvriendelijk#3"
"140 breed#negative";"1";"1";"1";"140 breed";"O N";"140#1 breed#1"
"zijn groter#positive";"1";"1";"1";"zijn groter";"A N";"zijn#254 groter#1"
"smaakten redelijk#positive";"1";"1";"1";"smaakten redelijk";"O N";"smaakten#1 redelijk#16"
"overdadige keuze#strongpositive";"1";"1";"1";"overdadige keuze";"G N";"overdadige#1 keuze#20"
"voldoende zitgelegenheid#positive";"1";"1";"1";"voldoende zitgelegenheid";"G N";"voldoende#25 zitgelegenheid#1"
"met luxe#positive";"1";"1";"1";"meet luxe";"V N";"met#350 luxe#22"
"onlangs gerenoveerd#positive";"1";"1";"1";"onlangs gerenoveerd";"N V";"onlangs#1 gerenoveerd#2"
"echt ideaal#strongpositive";"1";"1";"1";"Echt ideaal";"R G";"echt#87 ideaal#13"
"maar prima#positive";"1";"1";"1";"maar prima";"N N";"maar#310 prima#134"
"niet inclusief#negative";"1";"1";"1";"niet inclusief";"G N";"niet#348 inclusief#3"
"sluiten slecht#negative";"1";"1";"1";"sluiten slecht";"N N";"sluiten#3 slecht#24"
"zes verschillende#positive";"1";"1";"1";"zes verschillende";"N A";"zes#2 verschillende#20"
"wederom geweldig#strongpositive";"1";"1";"1";"Wederom geweldig";"R N";"wederom#1 geweldig#31"
"hele krappe#strongnegative";"1";"1";"1";"hele krappe";"O O";"hele#30 krappe#2"
"erg jong#strongnegative";"1";"1";"1";"erg jong";"G N";"erg#123 jong#6"
"de overlast#negative";"1";"1";"1";"de overlast";"P G";"de#1222 overlast#3"
"heel bereikbaar#positive";"1";"1";"1";"heel bereikbaar";"N N";"heel#116 bereikbaar#5"
"erg beperkt#strongnegative";"1";"1";"1";"erg beperkt";"G N";"erg#123 beperkt#5"
"geen spijt#positive";"1";"1";"1";"geen spijt";"V N";"geen#187 spijt#2"
"een ouder#negative";"1";"1";"1";"een ouder";"O G";"een#832 ouder#5"
"een lelijk#negative";"1";"1";"1";"een lelijk";"O G";"een#832 lelijk#1"
"aardig vol#negative";"1";"1";"1";"aardig vol";"N N";"aardig#12 vol#15"
"zeer aangename#strongpositive";"1";"1";"1";"zeer aangename";"A G";"zeer#163 aangename#5"
"niet nieuw#negative";"1";"1";"1";"niet nieuw";"G N";"niet#348 nieuw#3"
"enige minpuntjes#negative";"1";"1";"1";"enige minpuntjes";"N N";"enige#18 minpuntjes#6"
"super leuke#strongpositive";"1";"1";"1";"super leuke";"O O";"super#65 leuke#27"
"niet uitdagend#negative";"1";"1";"1";"niet uitdagend";"G N";"niet#348 uitdagend#2"
"zeker lekker#positive";"1";"1";"1";"zeker lekker";"V N";"zeker#81 lekker#64"
"vreemd ingedeeld#negative";"1";"1";"1";"vreemd ingedeeld";"G N";"vreemd#2 ingedeeld#1"
"5,00 euro#negative";"1";"1";"1";"5,00 euro";"O N";"5,00#1 euro#27"
"geen toiletpapier#negative";"1";"1";"1";"geen toiletpapier";"V N";"geen#187 toiletpapier#1"
"heel mooie#strongpositive";"1";"1";"1";"heel mooie";"G N";"heel#116 mooie#62"
"minder mooie#negative";"1";"1";"1";"minder mooie";"G N";"minder#18 mooie#62"
"zeer gehorig#strongnegative";"1";"1";"1";"zeer gehorig";"O N";"zeer#163 gehorig#11"
"voldoende uitgerust#positive";"1";"1";"1";"voldoende uitgerust";"G N";"voldoende#25 uitgerust#2"
"klassieke uitstraling#positive";"1";"1";"1";"klassieke uitstraling";"O N";"klassieke#2 uitstraling#1"
"nogal opdringerig#negative";"1";"1";"1";"nogal opdringerig";"G N";"nogal#5 opdringerig#4"
"boek nooit#strongnegative";"1";"1";"1";"boek nooit";"O O";"boek#3 nooit#37"
"heel vriendelijke#strongpositive";"1";"1";"1";"heel vriendelijke";"N N";"heel#116 vriendelijke#18"
"niet prettig#negative";"1";"1";"1";"niet prettig";"G G";"niet#348 prettig#6"
"echt stil#strongpositive";"1";"1";"1";"echt stil";"O A";"echt#87 stil#3"
"prima keuze#positive";"1";"1";"1";"Prima keuze";"R N";"prima#134 keuze#20"
"niet vriendelijk#negative";"1";"1";"1";"niet vriendelijk";"N N";"niet#348 vriendelijk#92"
"achterstallig onderhoud#negative";"1";"1";"1";"achterstallig onderhoud";"N A";"achterstallig#1 onderhoud#6"
"geen afzuiging#negative";"1";"1";"1";"Geen afzuiging";"R V";"geen#187 afzuiging#1"
"wel oke#negative";"1";"1";"1";"wel oke";"N V";"wel#168 oke#1"
"was eenvoudig#negative";"1";"1";"1";"be eenvoudig";"V G";"was#385 eenvoudig#4"
"wat gedateerde#negative";"1";"1";"1";"wat gedateerde";"N N";"wat#136 gedateerde#2"
"zeer fijn#strongpositive";"1";"1";"1";"Zeer fijn";"R N";"zeer#163 fijn#18"
"letterlijk overweldigend#strongpositive";"1";"1";"1";"letterlijk overweldigend";"N N";"letterlijk#3 overweldigend#1"
"en geslaagde#strongpositive";"1";"1";"1";"en geslaagde";"P G";"en#1037 geslaagde#1"
"helemaal niets#strongnegative";"1";"1";"1";"helemaal NIETS";"G N";"helemaal#13 niets#27"
"geen mogelijkheid#negative";"1";"1";"1";"geen mogelijkheid";"G N";"geen#187 mogelijkheid#3"
"vol liefde#positive";"1";"1";"1";"vol liefde";"N N";"vol#15 liefde#2"
"geen douchegrodijn#negative";"1";"1";"1";"Geen douchegrodijn";"R V";"geen#187 douchegrodijn#1"
"pico bello#positive";"1";"1";"1";"pico bello";"N N";"pico#1 bello#1"
"zeer uitgebreidt#strongpositive";"1";"1";"1";"zeer uitgebreidt";"N N";"zeer#163 uitgebreidt#1"
"zo onvriendelijk#negative";"1";"1";"1";"zo onvriendelijk";"N N";"zo#71 onvriendelijk#4"
"walgelijke snoepgeur#strongnegative";"1";"1";"1";"Walgelijke snoepgeur";"R N";"walgelijke#1 snoepgeur#1"
"zeer vlot#strongpositive";"1";"1";"1";"zeer vlot";"N N";"zeer#163 vlot#4"
"vriendelijke mensen#positive";"1";"1";"1";"vriendelijke mensen";"V A";"vriendelijke#18 mensen#35"
"zoetsappige verhaaltjes#negative";"1";"1";"1";"zoetsappige verhaaltjes";"N V";"zoetsappige#1 verhaaltjes#1"
"te vuil#strongnegative";"1";"1";"1";"te vuil";"G N";"te#339 vuil#7"
"uitstekende uitvalbasis.#strongpositive";"1";"1";"1";"uitstekende uitvalbasis.";"O O";"uitstekende#11 uitvalbasis.#1"
"met whirlpool#positive";"1";"1";"1";"meet whirlpool";"V G";"met#350 whirlpool#1"
"bijzonder tevreden#strongpositive";"1";"1";"1";"bijzonder tevreden";"N N";"bijzonder#12 tevreden#10"
"voldoende handdoeken#positive";"1";"1";"1";"voldoende handdoeken";"G N";"voldoende#25 handdoeken#26"
"meerdere soorten#positive";"1";"1";"1";"meerdere soorten";"O O";"meerdere#6 soorten#7"
"goed opgelost#positive";"1";"1";"1";"goed opgelost";"V N";"goed#225 opgelost#3"
"erg hoog#negative";"1";"1";"1";"erg hoog";"O O";"erg#123 hoog#8"
"enorm uitgebreid#strongpositive";"1";"1";"1";"enorm uitgebreid";"G N";"enorm#8 uitgebreid#24"
"uiterst aangenaam#strongpositive";"1";"1";"1";"uiterst aangenaam";"G N";"uiterst#5 aangenaam#9"
"levens gevaarlijk#strongnegative";"1";"1";"1";"levens gevaarlijk";"N V";"levens#1 gevaarlijk#1"
"sterk verouderd#strongnegative";"1";"1";"1";"sterk verouderd";"N N";"sterk#1 verouderd#10"
"een fantastische#strongpositive";"1";"1";"1";"een fantastische";"V N";"een#832 fantastische#2"
"very special#strongpositive";"1";"1";"1";"very special";"A G";"very#1 special#1"
"minder comfortabel#negative";"1";"1";"1";"minder comfortabel";"N N";"minder#18 comfortabel#6"
"slaapt goed.#positive";"1";"1";"1";"slaapt goed.";"N O";"slaapt#2 goed.#2"
"matige kwaliteit#negative";"1";"1";"1";"matige kwaliteit";"N N";"matige#1 kwaliteit#42"
"goede keus#positive";"1";"1";"1";"goede keus";"N N";"goede#54 keus#11"
"kunnen ontspannen#positive";"1";"1";"1";"kunnen ontspannen";"V A";"kunnen#29 ontspannen#2"
"kleiner oogde#negative";"1";"1";"1";"kleiner oogde";"N N";"kleiner#1 oogde#3"
"geen smaak#negative";"1";"1";"1";"geen smaak";"V G";"geen#187 smaak#6"
"erg heet#strongnegative";"1";"1";"1";"erg heet";"O N";"erg#123 heet#4"
"heerlijk snorkelen#strongpositive";"1";"1";"1";"heerlijk snorkelen";"G G";"heerlijk#42 snorkelen#7"
"diverse bars#positive";"1";"1";"1";"diverse bar";"G N";"diverse#9 bars#4"
"oogt netjes#positive";"1";"1";"1";"oogt netjes";"N N";"oogt#4 netjes#34"
"veel schimmel#strongnegative";"1";"1";"1";"Veel schimmel";"R N";"veel#124 schimmel#5"
"aparte slaapkamer#positive";"1";"1";"1";"aparte slaapkamer";"N N";"aparte#10 slaapkamer#2"
"lang wachten#negative";"1";"1";"1";"lang wachten";"N N";"lang#6 wachten#3"
"behoorlijke tegenvaller#negative";"1";"1";"1";"Behoorlijke tegenvaller";"R N";"behoorlijke#3 tegenvaller#5"
"vooral gehorig#negative";"1";"1";"1";"vooral gehorig";"G N";"vooral#20 gehorig#11"
"enkel ladders#negative";"1";"1";"1";"enkel ladder";"G N";"enkel#9 ladders#1"
"geweldig uitgebreid#strongpositive";"1";"1";"1";"geweldig uitgebreid";"N N";"geweldig#31 uitgebreid#24"
"cash betalen#negative";"1";"1";"1";"cash betalen";"N O";"cash#1 betalen#20"
"los zittend#negative";"1";"1";"1";"los zittend";"N V";"los#5 zittend#1"
"zeer vriendelijk#strongpositive";"0";"14";"15";"zeer vriendelijk";"N N";"zeer#163 vriendelijk#92"
"nooit meer#strongnegative";"0";"10";"21";"nooit meer";"R N";"nooit#37 meer#74"
"erg vriendelijk#strongpositive";"0";"8";"11";"erg vriendelijk";"N N";"erg#123 vriendelijk#92"
"heel goed#strongpositive";"0";"7";"14";"heel goed";"N V";"heel#116 goed#225"
"heel mooi#strongpositive";"0";"7";"8";"Heel mooi";"R O";"heel#116 mooi#83"
"in orde#positive";"0";"5";"14";"in orde";"P N";"in#559 orde#14"
"heel vriendelijk#strongpositive";"0";"5";"6";"heel vriendelijk";"N N";"heel#116 vriendelijk#92"
"erg leuk#strongpositive";"0";"5";"13";"erg leuk";"R N";"erg#123 leuk#60"
"goed verzorgd#positive";"0";"5";"7";"goed verzorgd";"V N";"goed#225 verzorgd#18"
"erg goed#strongpositive";"0";"5";"7";"erg goed";"G V";"erg#123 goed#225"
"is uitstekend#strongpositive";"0";"4";"8";"be uitstekend";"V N";"is#612 uitstekend#27"
"zeer mooi#strongpositive";"0";"4";"7";"zeer mooi";"N N";"zeer#163 mooi#83"
"zeer goed#strongpositive";"0";"4";"17";"Zeer goed";"R V";"zeer#163 goed#225"
"kan beter#negative";"0";"4";"5";"kan beter";"G N";"kan#76 beter#29"
"erg klein#strongnegative";"0";"4";"5";"erg klein";"O O";"erg#123 klein#50"
"was prima#positive";"0";"3";"17";"be prima";"V N";"was#385 prima#134"
"erg mooi#strongpositive";"0";"3";"6";"erg mooi";"G N";"erg#123 mooi#83"
"is prima#positive";"0";"3";"12";"be prima";"V G";"is#612 prima#134"
"met balkon#positive";"0";"3";"4";"meet balkon";"V N";"met#350 balkon#6"
"er zijn#positive";"0";"3";"13";"er zijn";"G G";"er#285 zijn#254"
"een prachtig#strongpositive";"0";"3";"8";"een prachtig";"G N";"een#832 prachtig#20"
"te kleine#negative";"0";"3";"4";"te kleine";"O O";"te#339 kleine#33"
"op loopafstand#positive";"0";"3";"6";"op loopafstand";"N V";"op#273 loopafstand#7"
"te weinig#negative";"0";"3";"5";"te weinig";"G N";"te#339 weinig#33"
"super goed#strongpositive";"0";"3";"4";"Super goed";"R V";"super#65 goed#225"
"een aanrader#strongpositive";"0";"3";"25";"een aanrader";"G N";"een#832 aanrader#44"
"was goed#positive";"0";"3";"7";"be goed";"V V";"was#385 goed#225"
"zeer uitgebreid#strongpositive";"0";"3";"4";"zeer uitgebreid";"N N";"zeer#163 uitgebreid#24"
"ruim voldoende#positive";"0";"2";"3";"ruim voldoende";"G N";"ruim#31 voldoende#25"
"zeer behulpzaam#strongpositive";"0";"2";"4";"zeer behulpzaam";"N N";"zeer#163 behulpzaam#25"
"iets minder#negative";"0";"2";"4";"iets minder";"N N";"iets#42 minder#18"
"een prima#strongpositive";"0";"2";"12";"een prima";"V G";"een#832 prima#134"
"geen last#positive";"0";"2";"6";"geen last";"V G";"geen#187 last#14"
"een oude#negative";"0";"2";"4";"een oude";"V G";"een#832 oude#19"
"is goed#positive";"0";"2";"13";"be goed";"V G";"is#612 goed#225"
"modern ingericht#positive";"0";"2";"3";"modern ingericht";"G N";"modern#8 ingericht#17"
"erg lekker#strongpositive";"0";"2";"4";"erg lekker";"N N";"erg#123 lekker#64"
"wat krap#negative";"0";"2";"3";"Wat krap";"N N";"wat#136 krap#5"
"gezellig ingericht#positive";"0";"2";"3";"gezellig ingericht";"G N";"gezellig#18 ingericht#17"
"veel stof#negative";"0";"2";"3";"veel stof";"N O";"veel#124 stof#6"
"goed gelegen#positive";"0";"2";"8";"goed gelegen";"V N";"goed#225 gelegen#43"
"gunstig gelegen#positive";"0";"2";"5";"gunstig gelegen";"G N";"gunstig#8 gelegen#43"
"geen aanrader#negative";"0";"2";"6";"geen aanrader";"V N";"geen#187 aanrader#44"
"een aanrader#positive";"0";"2";"25";"een aanrader";"G N";"een#832 aanrader#44"
"wel duur#negative";"0";"2";"3";"wel duur";"G N";"wel#168 duur#16"
"groot genoeg#positive";"0";"2";"6";"groot genoeg";"G N";"groot#51 genoeg#27"
"zeer tevreden#strongpositive";"0";"2";"5";"zeer tevreden";"G N";"zeer#163 tevreden#10"
"heel groot#strongpositive";"0";"2";"4";"Heel groot";"R N";"heel#116 groot#51"
"en behulpzaam#positive";"0";"2";"15";"en behulpzaam";"O O";"en#1037 behulpzaam#25"
"zeer matig#strongnegative";"0";"2";"3";"zeer matig";"N N";"zeer#163 matig#4"
"veel lawaai#negative";"0";"2";"5";"veel lawaai";"N N";"veel#124 lawaai#10"
"vriendelijk ontvangen#positive";"0";"2";"3";"vriendelijk ontvangen";"R P";"vriendelijk#92 ontvangen#6"
"nooit meer#negative";"0";"2";"21";"nooit meer";"R N";"nooit#37 meer#74"
"een goed#positive";"0";"2";"14";"een goed";"V G";"een#832 goed#225"
"erg genoten#strongpositive";"0";"2";"5";"erg genoten";"N N";"erg#123 genoten#17"
"niet opdringerig#positive";"0";"2";"3";"niet opdringerig";"G N";"niet#348 opdringerig#4"
"wel lekker#positive";"0";"2";"4";"wel lekker";"N N";"wel#168 lekker#64"
"een mooie#positive";"0";"2";"15";"een mooie";"G N";"een#832 mooie#62"
"zeer verzorgd#strongpositive";"0";"2";"3";"Zeer verzorgd";"R A";"zeer#163 verzorgd#18"
"zeer net#strongpositive";"0";"2";"3";"Zeer net";"V G";"zeer#163 net#22"
"heel leuk#strongpositive";"0";"2";"4";"Heel leuk";"N V";"heel#116 leuk#60"
"wat klein#negative";"0";"2";"5";"wat klein";"N N";"wat#136 klein#50"
"tegen betaling#negative";"0";"2";"3";"tegen betaling";"N V";"tegen#22 betaling#3"
"wel vriendelijk#positive";"0";"2";"3";"wel vriendelijk";"G N";"wel#168 vriendelijk#92"
"zeer groot#strongpositive";"0";"2";"3";"zeer groot";"N N";"zeer#163 groot#51"
"wel goed#positive";"0";"2";"8";"Wel goed";"N V";"wel#168 goed#225"
"is netjes#positive";"0";"2";"4";"be netjes";"V N";"is#612 netjes#34"
"goed bereikbaar#positive";"0";"2";"4";"goed bereikbaar";"V G";"goed#225 bereikbaar#5"
"nooit meegemaakt#strongnegative";"0";"1";"2";"nooit meegemaakt";"N N";"nooit#37 meegemaakt#5"
"elke dag#positive";"0";"1";"17";"Elke dag";"R N";"elke#24 dag#67"
"hele leuke#strongpositive";"0";"1";"2";"hele leuke";"G N";"hele#30 leuke#27"
"geen variatie#negative";"0";"1";"2";"geen variatie";"G N";"geen#187 variatie#10"
"ziek geworden#negative";"0";"1";"3";"ziek geworden";"G N";"ziek#4 geworden#5"
"niet lekker#negative";"0";"1";"3";"niet lekker";"G N";"niet#348 lekker#64"
"bijna geen#negative";"0";"1";"2";"bijna geen";"G G";"bijna#15 geen#187"
"heel ruim#strongpositive";"0";"1";"2";"heel ruim";"N N";"heel#116 ruim#31"
"met twee#positive";"0";"1";"4";"meet twee";"V N";"met#350 twee#20"
"vlak bij#positive";"0";"1";"6";"vlak bij";"V G";"vlak#10 bij#193"
"heel blij#strongpositive";"0";"1";"2";"heel blij";"V G";"heel#116 blij#2"
"ruim genoeg#positive";"0";"1";"2";"ruim genoeg";"G G";"ruim#31 genoeg#27"
"goede service#positive";"0";"1";"8";"goede service";"N N";"goede#54 service#39"
"zeer beperkt#negative";"0";"1";"2";"zeer beperkt";"N N";"zeer#163 beperkt#5"
"erg veel#strongnegative";"0";"1";"2";"erg veel";"N N";"erg#123 veel#124"
"gesloten was#negative";"0";"1";"2";"gesloten be";"O V";"gesloten#5 was#385"
"een groot#positive";"0";"1";"4";"een groot";"V G";"een#832 groot#51"
"was mooi#positive";"0";"1";"2";"be mooi";"V N";"was#385 mooi#83"
"er was#positive";"0";"1";"11";"Er be";"R V";"er#285 was#385"
"zeer beperkt#strongnegative";"0";"1";"2";"zeer beperkt";"N N";"zeer#163 beperkt#5"
"en douche#positive";"0";"1";"3";"en douche";"O O";"en#1037 douche#31"
"enorm groot#strongpositive";"0";"1";"2";"Enorm groot";"R N";"enorm#8 groot#51"
"genieten !#positive";"0";"1";"3";"genieten !";"A O";"genieten#11 !#251"
"naar disney#positive";"0";"1";"3";"naar Disney";"N R";"naar#128 disney#13"
"was ok#positive";"0";"1";"2";"be ok";"V G";"was#385 ok#13"
"zeer goed#positive";"0";"1";"17";"Zeer goed";"R V";"zeer#163 goed#225"
"goed onderhouden#positive";"0";"1";"6";"goed onderhouden";"V A";"goed#225 onderhouden#11"
"een afknapper#negative";"0";"1";"2";"een afknapper";"V N";"een#832 afknapper#2"
"een prachtig#positive";"0";"1";"8";"een prachtig";"G N";"een#832 prachtig#20"
"met ontbijt#positive";"0";"1";"2";"meet ontbijt";"V G";"met#350 ontbijt#143"
"was perfect#strongpositive";"0";"1";"3";"be perfect";"V G";"was#385 perfect#25"
"super !#strongpositive";"0";"1";"2";"super !";"G O";"super#65 !#251"
