"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"altissimo#negative";"0";"1";"3";"altissimo";"G";"altissimo#3"
"lusso#strongpositive";"0";"1";"10";"lusso";"G";"lusso#10"
"piccolissimo#strongnegative";"0";"1";"2";"piccolissimo";"G";"piccolissimo#2"
"centralissimo#strongpositive";"0";"1";"2";"centralissimo";"R";"centralissimo#2"
"insufficiente#negative";"0";"1";"5";"insufficiente";"G";"insufficiente#5"
"ok#positive";"0";"1";"3";"ok";"N";"ok#3"
"suggestiva#positive";"0";"1";"2";"suggestivo";"G";"suggestiva#2"
"al#positive";"0";"1";"185";"al";"P";"al#186"
"stupende#strongpositive";"0";"1";"3";"stupendo";"G";"stupende#3"
"meno#negative";"0";"1";"5";"meno";"A";"meno#5"
"pagare#negative";"0";"1";"5";"pagare";"V";"pagare#5"
"buonissimo#strongpositive";"0";"1";"2";"buonissimo";"G";"buonissimo#2"
"impeccabile#strongpositive";"0";"1";"3";"impeccabile";"G";"impeccabile#3"
"molti#positive";"0";"1";"7";"molto";"G";"molti#7"
"problemi#negative";"0";"1";"10";"problema";"N";"problemi#10"
"bravissimi#strongpositive";"0";"1";"2";"bravissimi";"G";"bravissimi#2"
"plus#positive";"0";"1";"2";"plus";"N";"plus#2"
"varietà#positive";"0";"1";"5";"varieta'";"R";"varietà#5"
"carino#positive";"0";"1";"8";"cariare";"V";"carino#8"
"benissimo#positive";"0";"1";"9";"benissimo";"A";"benissimo#9"
"divertente#positive";"0";"1";"2";"divertire";"V";"divertente#2"
"carine#positive";"0";"1";"2";"carine";"N";"carine#2"
"veloce#positive";"0";"1";"2";"veloce";"G";"veloce#2"
"miniclub#positive";"0";"1";"7";"miniclub";"R";"miniclub#7"
"scomodo#negative";"0";"1";"4";"scomodo";"G";"scomodo#4"
"attrezzata#positive";"0";"1";"4";"attrezzare";"V";"attrezzata#4"
"spaziosi#positive";"0";"1";"2";"spazioso";"G";"spaziosi#2"
"pecca#negative";"0";"1";"6";"pecca";"N";"pecca#6"
"qualificato#positive";"0";"1";"2";"qualificare";"V";"qualificato#2"
"piccolissima#strongnegative";"0";"1";"2";"piccolissima";"G";"piccolissima#2"
"ricco#positive";"0";"1";"4";"ricco";"N";"ricco#4"
"antico#negative";"0";"1";"5";"antico";"G";"antico#5"
"meravigliosi#strongpositive";"0";"1";"5";"meraviglioso";"G";"meravigliosi#5"
"normale#negative";"0";"1";"3";"normale";"G";"normale#3"
"spettacolo#positive";"0";"1";"6";"spettacolo";"V";"spettacolo#6"
"soddisfatti#positive";"0";"1";"7";"soddisfare";"V";"soddisfatti#7"
"separati#negative";"0";"1";"2";"separato";"N";"separati#2"
"dotata#positive";"0";"1";"3";"dotare";"V";"dotata#3"
"tranquillità#positive";"0";"1";"16";"tranquillita'";"R";"tranquillità#16"
"storico#positive";"0";"1";"3";"storico";"G";"storico#3"
"distinto#positive";"0";"1";"2";"distinguere";"V";"distinto#2"
"pulitissimo#strongpositive";"0";"1";"4";"pulitissimo";"G";"pulitissimo#4"
"luminoso#positive";"0";"1";"3";"luminoso";"G";"luminoso#3"
"strepitosa#strongpositive";"0";"1";"2";"strepitoso";"G";"strepitosa#2"
"impressionante#strongpositive";"0";"1";"3";"impressionare";"V";"impressionante#4"
"trendy#positive";"0";"1";"2";"trendy";"N";"trendy#2"
"possibilità#positive";"0";"1";"12";"possibilita'";"N";"possibilità#12"
"eccellente#positive";"0";"1";"15";"eccellere";"V";"eccellente#15"
"insufficiente#strongnegative";"0";"1";"5";"insufficiente";"G";"insufficiente#5"
"raggiungibile#positive";"0";"1";"9";"raggiungibile";"G";"raggiungibile#9"
"strategica#positive";"0";"1";"6";"strategico";"G";"strategica#6"
"indimenticabile#strongpositive";"0";"1";"5";"indimenticabile";"G";"indimenticabile#5"
"riservato#positive";"0";"1";"4";"riservare";"V";"riservato#4"
"mediocre.#negative";"0";"1";"2";"mediocre.";"Q";"mediocre.#2"
"riscaldate#positive";"0";"1";"2";"riscaldare";"V";"riscaldate#2"
"discreta#positive";"0";"1";"2";"discreto";"G";"discreta#2"
"grandioso#strongpositive";"0";"1";"2";"grandioso";"G";"grandioso#2"
"antico#positive";"0";"1";"5";"antico";"G";"antico#5"
"sublime#strongpositive";"0";"1";"2";"sublime";"V";"sublime#2"
"degna#positive";"0";"1";"3";"degno";"G";"degna#3"
"servizievole#positive";"0";"1";"2";"servizievole";"G";"servizievole#2"
"trascurato#negative";"0";"1";"2";"trascurare";"V";"trascurato#2"
"3#positive";"0";"1";"27";"3";"G";"3#27"
"andateci#strongpositive";"0";"1";"3";"andateci";"N";"andateci#3"
"impossibile#strongnegative";"0";"1";"5";"impossibile";"G";"impossibile#5"
"sufficiente#negative";"0";"1";"9";"sufficiente";"A";"sufficiente#9"
"positivo#positive";"0";"1";"7";"positivo";"G";"positivo#7"
"silenzioso#positive";"0";"1";"2";"silenzioso";"G";"silenzioso#2"
"freschi#positive";"0";"1";"3";"fresco";"G";"freschi#3"
"super#positive";"0";"1";"3";"super";"G";"super#3"
"apprezzato#positive";"0";"1";"4";"apprezzare";"V";"apprezzato#4"
".simpaticissimo#strongpositive";"0";"1";"3";".simpaticissimo";"G";".simpaticissimo#3"
"moderne#positive";"0";"1";"4";"moderno";"G";"moderne#4"
"piccoli#negative";"0";"1";"16";"piccolo";"G";"piccoli#16"
"attiguo#positive";"0";"1";"4";"attiguo";"V";"attiguo#4"
"classe#positive";"0";"1";"3";"classe";"N";"classe#3"
"inesistente#strongnegative";"0";"1";"3";"inesistente";"G";"inesistente#3"
"decentrata#negative";"0";"1";"3";"decentrato";"G";"decentrata#3"
"disponibilita#positive";"0";"1";"2";"disponibilita";"N";"disponibilita#2"
"gioiello#positive";"0";"1";"5";"gioiello";"V";"gioiello#5"
"situata#positive";"0";"1";"2";"situare";"V";"situata#2"
"silenzio#positive";"0";"1";"6";"silenzio";"N";"silenzio#6"
"consiglio#positive";"0";"1";"34";"consiglio";"N";"consiglio#34"
"gentilissimo#positive";"0";"1";"10";"gentilissimo";"G";"gentilissimo#10"
"incredibile#strongnegative";"0";"1";"2";"incredibile";"G";"incredibile#2"
"esperienza#positive";"0";"1";"11";"esperienza";"N";"esperienza#11"
"mediocre#negative";"0";"1";"2";"mediocre";"G";"mediocre#2"
"minimal#negative";"0";"1";"4";"minimal";"N";"minimal#4"
"grandissimo#strongpositive";"0";"1";"3";"grandissimo";"G";"grandissimo#3"
"ha#positive";"0";"1";"63";"avere";"V";"ha#63"
"tanta#positive";"0";"1";"2";"tanta";"N";"tanta#2"
"fatiscente#negative";"0";"1";"2";"fatiscente";"G";"fatiscente#2"
"piacevolmente#positive";"0";"1";"2";"piacevolmente";"A";"piacevolmente#2"
"sorge#positive";"0";"1";"2";"sorgere";"V";"sorge#2"
"posizione#positive";"0";"1";"107";"posizione";"N";"posizione#107"
"oppure#positive";"0";"1";"6";"oppure";"Q";"oppure#6"
"piccolissima#negative";"0";"1";"2";"piccolissima";"G";"piccolissima#2"
"eccessivo#negative";"0";"1";"2";"eccessivo";"P";"eccessivo#2"
"migliore#strongpositive";"0";"1";"7";"migliore";"N";"migliore#7"
"orribile#strongnegative";"0";"1";"2";"orribile";"G";"orribile#2"
"numerosi#positive";"0";"1";"2";"numeroso";"G";"numerosi#2"
"minimalista#negative";"0";"1";"2";"minimalista";"G";"minimalista#2"
"vicinissima#strongpositive";"0";"1";"2";"vicinissima";"G";"vicinissima#2"
"rinomato#positive";"0";"1";"3";"rinomato";"N";"rinomato#3"
"tra#positive";"0";"1";"38";"tra";"P";"tra#38"
"scomoda#negative";"0";"1";"2";"scomoda";"N";"scomoda#2"
"grigia#negative";"0";"1";"2";"grigio";"G";"grigia#2"
"mozzafiato#strongpositive";"0";"1";"4";"mozzafiato";"G";"mozzafiato#4"
"interessante#positive";"0";"1";"2";"interessare";"V";"interessante#2"
"riserva#positive";"0";"1";"2";"riservare";"V";"riserva#2"
"solo#negative";"0";"1";"60";"solo";"A";"solo#60"
"simpatici#positive";"0";"1";"5";"simpatico";"G";"simpatici#5"
"assente#negative";"0";"1";"2";"assente";"N";"assente#2"
"peccato#negative";"0";"1";"13";"peccato";"N";"peccato#13"
"norma#positive";"0";"1";"3";"norma";"N";"norma#3"
"davanti#positive";"0";"1";"6";"davanti";"N";"davanti#6"
"vicinanze#positive";"0";"1";"10";"vicinanza";"N";"vicinanze#10"
"delizioso#positive";"0";"1";"4";"delizioso";"G";"delizioso#4"
"prossimità#positive";"0";"1";"2";"prossimità";"O";"prossimità#2"
"discreto#negative";"0";"1";"8";"discreto";"G";"discreto#8"
"discreti#negative";"0";"1";"2";"discreto";"G";"discreti#2"
"servizio#positive";"0";"1";"55";"servizio";"N";"servizio#55"
"splendida#positive";"0";"1";"24";"splendido";"G";"splendida#24"
"rinnovare#negative";"0";"1";"3";"rinnovare";"V";"rinnovare#3"
"in#positive";"0";"1";"482";"in";"P";"in#482"
"accolti#positive";"0";"1";"3";"accolti";"G";"accolti#3"
"compresa#positive";"0";"1";"5";"comprendere";"V";"compresa#5"
"5#positive";"0";"1";"26";"5";"G";"5#26"
"incluso#positive";"0";"1";"2";"includere";"V";"incluso#2"
"super#strongpositive";"0";"1";"3";"super";"G";"super#3"
"difficile#negative";"0";"1";"10";"difficile";"G";"difficile#10"
"vecchiotta#negative";"0";"1";"2";"vecchiotta";"G";"vecchiotta#2"
"minuscole#strongnegative";"0";"1";"2";"minuscolo";"G";"minuscole#2"
"fornisce#positive";"0";"1";"3";"fornire";"V";"fornisce#3"
"bellissime#strongpositive";"0";"1";"3";"bellissime";"G";"bellissime#3"
"centro#positive";"0";"1";"81";"centro";"N";"centro#81"
"minuscole#negative";"0";"1";"2";"minuscolo";"G";"minuscole#2"
"competenza.#positive";"0";"1";"2";"competenza.";"N";"competenza.#2"
"solo#positive";"0";"1";"60";"solo";"A";"solo#60"
"coperta#positive";"0";"1";"3";"coperta";"N";"coperta#3"
"mancanza#negative";"0";"1";"4";"mancanza";"N";"mancanza#4"
"positiva#positive";"0";"1";"8";"positivo";"G";"positiva#8"
"hanno#positive";"0";"1";"27";"avere";"V";"hanno#27"
"assoluta#strongpositive";"0";"1";"2";"assoluto";"G";"assoluta#2"
"lussuosa#positive";"0";"1";"2";"lussuoso";"G";"lussuosa#2"
"quantità#positive";"0";"1";"8";"quantità";"G";"quantità#8"
"familiare#positive";"0";"1";"8";"familiare";"G";"familiare#8"
"ben arredata#positive";"1";"4";"4";"ben arredare";"A V";"ben#73 arredata#9"
"ben tenuti#positive";"1";"3";"3";"ben tenere";"A V";"ben#73 tenuti#3"
"molto curata#positive";"1";"3";"3";"molto curare";"A V";"molto#279 curata#9"
"molto rumorose#strongnegative";"1";"3";"3";"molto rumoroso";"A G";"molto#279 rumorose#3"
"ben arredate#positive";"1";"3";"3";"ben arredare";"A V";"ben#73 arredate#6"
"da ristrutturare#negative";"1";"3";"3";"da ristrutturare";"P V";"da#191 ristrutturare#3"
"ben forniti#positive";"1";"3";"3";"ben fornire";"A V";"ben#73 forniti#4"
"molto rumore#strongnegative";"1";"3";"3";"molto rumore";"G N";"molto#279 rumore#14"
"ben servita#positive";"1";"3";"3";"ben servire";"A V";"ben#73 servita#6"
"appena accettabili#negative";"1";"2";"2";"appena accettabile";"A G";"appena#16 accettabili#3"
"molto caro#strongnegative";"1";"2";"2";"molto caro";"G N";"molto#279 caro#7"
"molto grandi#strongpositive";"1";"2";"2";"molto grande";"A G";"molto#279 grandi#24"
"poco curato#negative";"1";"2";"2";"poco curare";"A V";"poco#31 curato#23"
"sempre pulite#positive";"1";"2";"2";"sempre pulire";"A V";"sempre#51 pulite#25"
"abbastanza buia#negative";"1";"2";"2";"abbastanza buio";"A G";"abbastanza#43 buia#2"
"poca varietà#negative";"1";"2";"2";"poco varieta'";"G R";"poca#4 varietà#5"
"ben curate#positive";"1";"2";"2";"ben curare";"A V";"ben#73 curate#4"
"scarsa qualità#negative";"1";"2";"2";"scarso qualità";"G G";"scarsa#20 qualità#62"
"molto spaziose#strongpositive";"1";"2";"2";"molto spazioso";"G G";"molto#279 spaziose#11"
"carenza di#negative";"1";"2";"2";"carenza di";"N P";"carenza#2 di#779"
"senza infamia#positive";"1";"2";"2";"senza infamia";"P N";"senza#39 infamia#3"
"molto sporco#strongnegative";"1";"2";"2";"molto sporco";"G N";"molto#279 sporco#12"
"abbastanza datato#negative";"1";"2";"2";"abbastanza datare";"A V";"abbastanza#43 datato#8"
"abbastanza disponibile#positive";"1";"2";"2";"abbastanza disponibile";"A G";"abbastanza#43 disponibile#53"
"davvero bello#positive";"1";"2";"2";"davvero bello";"A G";"davvero#28 bello#35"
"bassa categoria#negative";"1";"2";"2";"basso categoria";"G N";"bassa#4 categoria#3"
"altissimo livello#strongpositive";"1";"2";"2";"altissimo livello";"G N";"altissimo#3 livello#15"
"piuttosto vecchia#negative";"1";"2";"2";"piuttosto vecchia";"Q N";"piuttosto#15 vecchia#11"
"poco accoglienti#negative";"1";"2";"2";"poco accogliere";"A V";"poco#31 accoglienti#4"
"molto ampia#positive";"1";"2";"2";"molto ampio";"G G";"molto#279 ampia#14"
"poco distante#positive";"1";"2";"2";"poco distare";"A V";"poco#31 distante#7"
"buona posizione#positive";"1";"2";"2";"buono posizione";"G N";"buona#51 posizione#107"
"estremamente gentile#strongpositive";"1";"2";"2";"estremamente gentile";"A G";"estremamente#7 gentile#34"
"non esaltante#negative";"1";"2";"2";"non esaltare";"A V";"non#318 esaltante#2"
"non cambiano#negative";"1";"1";"1";"non cambiare";"A V";"non#318 cambiano#2"
"ben vestito#positive";"1";"1";"1";"ben vestire";"A V";"ben#73 vestito#1"
"ottimo stato#positive";"1";"1";"1";"ottimo stato";"G N";"ottimo#105 stato#44"
"da favola#strongpositive";"1";"1";"1";"da favola";"P N";"da#191 favola#1"
"semplicemente comodo#positive";"1";"1";"1";"semplicemente comodo";"A G";"semplicemente#2 comodo#27"
"piacevolmente sorpresi#positive";"1";"1";"1";"piacevolmente sorprendere";"A V";"piacevolmente#2 sorpresi#1"
"grande varietà#positive";"1";"1";"1";"grande varieta'";"G N";"grande#35 varietà#5"
"non contemplano#negative";"1";"1";"1";"non contemplare";"A V";"non#318 contemplano#1"
"non arrivava#negative";"1";"1";"1";"non arrivare";"A V";"non#318 arrivava#1"
"quando funziona#negative";"1";"1";"1";"quando funzionare";"Q V";"quando#10 funziona#5"
"proprio bella#positive";"1";"1";"1";"proprio bello";"A G";"proprio#29 bella#52"
"ben dotate#positive";"1";"1";"1";"ben dotare";"A V";"ben#73 dotate#4"
"veramente gentilissimo#positive";"1";"1";"1";"veramente gentilissimo";"A G";"veramente#45 gentilissimo#10"
"bella scelta#positive";"1";"1";"1";"bella scelta";"N N";"bella#52 scelta#21"
"abbastanza servizievole#positive";"1";"1";"1";"abbastanza servizievole";"A G";"abbastanza#43 servizievole#2"
"più bello#strongpositive";"1";"1";"1";"piu' bello";"G G";"più#84 bello#35"
"non arriva#negative";"1";"1";"1";"non arrivare";"A V";"non#318 arriva#7"
"non incluso#negative";"1";"1";"1";"non includere";"A V";"non#318 incluso#2"
"in panne#negative";"1";"1";"1";"in panna";"P N";"in#482 panne#1"
"cercherei altro#negative";"1";"1";"1";"cercare altro";"V Q";"cercherei#1 altro#11"
"perfettamente curato#strongpositive";"1";"1";"1";"perfettamente curare";"A V";"perfettamente#7 curato#23"
"molto valido#strongpositive";"1";"1";"1";"molto valido";"A G";"molto#279 valido#2"
"molto elegante#strongpositive";"1";"1";"1";"molto elegante";"A G";"molto#279 elegante#7"
"livello inaccettabile#strongnegative";"1";"1";"1";"livello inaccettabile";"N G";"livello#15 inaccettabile#1"
"non professionale#negative";"1";"1";"1";"non professionale";"A G";"non#318 professionale#8"
"ben riscaldata#positive";"1";"1";"1";"ben riscaldare";"A V";"ben#73 riscaldata#4"
"eccessivamente grande#negative";"1";"1";"1";"eccessivamente grande";"A G";"eccessivamente#3 grande#35"
"era staccata#negative";"1";"1";"1";"essere staccare";"V V";"era#109 staccata#1"
"ridottissimo assortimento#strongnegative";"1";"1";"1";"ridottissimo assortimento";"G N";"ridottissimo#1 assortimento#1"
"decisamente consigliata#positive";"1";"1";"1";"decisamente consigliare";"A V";"decisamente#13 consigliata#1"
"non merita#negative";"1";"1";"1";"non meritare";"A V";"non#318 merita#5"
"non impeccabile#negative";"1";"1";"1";"non impeccabile";"A G";"non#318 impeccabile#3"
"parecchio datato#negative";"1";"1";"1";"parecchio datare";"A V";"parecchio#2 datato#8"
"da milgiorare#negative";"1";"1";"1";"da milgiorare";"P V";"da#191 milgiorare#1"
"molto scarno#negative";"1";"1";"1";"molto scarno";"A G";"molto#279 scarno#1"
"cosi cosi#negative";"1";"1";"1";"cosi cosi";"G G";"cosi#5 cosi#5"
"davvero simpatici#strongpositive";"1";"1";"1";"davvero simpatico";"A G";"davvero#28 simpatici#5"
"non perfetta#negative";"1";"1";"1";"non perfetto";"A G";"non#318 perfetta#8"
"davvero bella#positive";"1";"1";"1";"davvero bello";"A G";"davvero#28 bella#52"
"pessima esperienza#strongnegative";"1";"1";"1";"pessimo esperienza";"G N";"pessima#5 esperienza#11"
"vecchio stampo#negative";"1";"1";"1";"vecchio stampo";"G N";"vecchio#10 stampo#2"
"all interno#positive";"1";"1";"1";"all interno";"P G";"all#5 interno#20"
"posto incantevole#strongpositive";"1";"1";"1";"posto incantevole";"N G";"posto#64 incantevole#15"
"discretamente pulite#positive";"1";"1";"1";"discretamente pulire";"A V";"discretamente#1 pulite#25"
"fatto male#negative";"1";"1";"1";"fare mala";"V N";"fatto#30 male#6"
"abbastanza largo#positive";"1";"1";"1";"abbastanza largo";"A G";"abbastanza#43 largo#2"
"abbastanza deludente#negative";"1";"1";"1";"abbastanza deludere";"A V";"abbastanza#43 deludente#2"
"incredibilmente gentile#strongpositive";"1";"1";"1";"incredibilmente gentile";"A G";"incredibilmente#2 gentile#34"
"era rotto#negative";"1";"1";"1";"essere rompere";"V V";"era#109 rotto#1"
"perfettamente raggiungibili#positive";"1";"1";"1";"perfettamente raggiungibile";"A G";"perfettamente#7 raggiungibili#5"
"molto caotica#negative";"1";"1";"1";"molto caotico";"G G";"molto#279 caotica#1"
"funziona perfettamente#positive";"1";"1";"1";"funzionare perfettamente";"V A";"funziona#5 perfettamente#7"
"non esiste#negative";"1";"1";"1";"non esistere";"A V";"non#318 esiste#1"
"davvero simpatico#positive";"1";"1";"1";"davvero simpatico";"A G";"davvero#28 simpatico#7"
"abbastanza nuovo#positive";"1";"1";"1";"abbastanza nuovo";"A G";"abbastanza#43 nuovo#8"
"piuttosto limitato#negative";"1";"1";"1";"piuttosto limitare";"Q V";"piuttosto#15 limitato#2"
"senza lode#negative";"1";"1";"1";"senza lode";"P N";"senza#39 lode#4"
"ampia finestra#positive";"1";"1";"1";"ampio finestra";"G N";"ampia#14 finestra#5"
"non ottimo#negative";"1";"1";"1";"non ottimo";"A G";"non#318 ottimo#105"
"ben concepita#positive";"1";"1";"1";"ben concepire";"A V";"ben#73 concepita#1"
"difficile descrivere#strongpositive";"1";"1";"1";"difficile descrivere";"G V";"difficile#10 descrivere#1"
"ben organizzata#positive";"1";"1";"1";"ben organizzare";"A V";"ben#73 organizzata#1"
"estrema vicinanza#strongpositive";"1";"1";"1";"estremo vicinanza";"G N";"estrema#3 vicinanza#13"
"bene arredata#positive";"1";"1";"1";"bene arredare";"N V";"bene#29 arredata#9"
"è curatissimo#strongpositive";"1";"1";"1";"è curatissimo";"R G";"è#636 curatissimo#1"
"non piccolo#positive";"1";"1";"1";"non piccolo";"A G";"non#318 piccolo#38"
"ottima soluzione#positive";"1";"1";"1";"ottimo soluzione";"G N";"ottima#89 soluzione#3"
"non pronte#negative";"1";"1";"1";"non pronto";"A G";"non#318 pronte#1"
"complesso buono#positive";"1";"1";"1";"complesso buono";"N G";"complesso#12 buono#24"
"particolarmente tranquillo#positive";"1";"1";"1";"particolarmente tranquillo";"A G";"particolarmente#10 tranquillo#12"
"particolarmente gentile#positive";"1";"1";"1";"particolarmente gentile";"A G";"particolarmente#10 gentile#34"
"ben attrezzato#positive";"1";"1";"1";"ben attrezzare";"A V";"ben#73 attrezzato#2"
"molto rinomato#strongpositive";"1";"1";"1";"molto rinomato";"G N";"molto#279 rinomato#3"
"abbastanza confortevole#positive";"1";"1";"1";"abbastanza confortevole";"A G";"abbastanza#43 confortevole#11"
"molto vicina#strongpositive";"1";"1";"1";"molto vicino";"A G";"molto#279 vicina#7"
"sicuramente tornerei#strongpositive";"1";"1";"1";"sicuramente tornare";"A V";"sicuramente#32 tornerei#2"
"rubinetterie ossidate#negative";"1";"1";"1";"rubinetteria ossidare";"N V";"rubinetterie#1 ossidate#1"
"abbastanza cara#negative";"1";"1";"1";"abbastanza caro";"A G";"abbastanza#43 cara#3"
"poco pulito#negative";"1";"1";"1";"poco pulire";"A V";"poco#31 pulito#35"
"salva tutto#positive";"1";"1";"1";"salvare tutto";"V A";"salva#1 tutto#90"
"perfettamente ristrutturati#strongpositive";"1";"1";"1";"perfettamente ristrutturare";"A V";"perfettamente#7 ristrutturati#3"
"abbastanza vecchio#negative";"1";"1";"1";"abbastanza vecchio";"A G";"abbastanza#43 vecchio#10"
"molto larghe#strongpositive";"1";"1";"1";"molto largo";"A G";"molto#279 larghe#1"
"comfort adeguati#positive";"1";"1";"1";"comfort adeguare";"N V";"comfort#6 adeguati#2"
"ben organizzato.#positive";"1";"1";"1";"ben organizzato.";"A V";"ben#73 organizzato.#1"
"all' inizio#positive";"1";"1";"1";"all' inizio";"P N";"all'#86 inizio#4"
"trovati malissimo#negative";"1";"1";"1";"trovare malissimo";"V A";"trovati#12 malissimo#1"
"che sbattono#negative";"1";"1";"1";"che sbattere";"Q V";"che#374 sbattono#1"
"giuste dimensioni#positive";"1";"1";"1";"giusto dimensione";"G N";"giuste#1 dimensioni#8"
"scarsa quantità#negative";"1";"1";"1";"scarso quantita'";"G R";"scarsa#20 quantità#8"
"non funzionante#negative";"1";"1";"1";"non funzionare";"A V";"non#318 funzionante#2"
"veramente grande#positive";"1";"1";"1";"veramente grande";"A G";"veramente#45 grande#35"
"piccolo difetto#negative";"1";"1";"1";"piccolo difetto";"G N";"piccolo#38 difetto#6"
"ben collocato#positive";"1";"1";"1";"ben collocare";"A V";"ben#73 collocato#2"
"funziona bene#positive";"1";"1";"1";"funzionare bene";"V A";"funziona#5 bene#29"
"fare rispettare#negative";"1";"1";"1";"fare rispettare";"V V";"fare#41 rispettare#2"
"corredato da#positive";"1";"1";"1";"corredare da";"V P";"corredato#1 da#191"
"abbastanza tranquilla#positive";"1";"1";"1";"abbastanza tranquillo";"A G";"abbastanza#43 tranquilla#14"
"piuttosto tranquilla#positive";"1";"1";"1";"piuttosto tranquillo";"A G";"piuttosto#15 tranquilla#14"
"abbastanza veloce#positive";"1";"1";"1";"abbastanza veloce";"A G";"abbastanza#43 veloce#2"
"ben ristrutturata#positive";"1";"1";"1";"ben ristrutturare";"A V";"ben#73 ristrutturata#2"
"veramente preparato#strongpositive";"1";"1";"1";"veramente preparato";"A G";"veramente#45 preparato#6"
"non eccellente#negative";"1";"1";"1";"non eccellere";"A V";"non#318 eccellente#15"
"belle spaziose#positive";"1";"1";"1";"bello spaziose";"G N";"belle#13 spaziose#11"
"veramente bello#strongpositive";"1";"1";"1";"veramente bello";"A G";"veramente#45 bello#35"
"ottimamente funzionale#positive";"1";"1";"1";"ottimamente funzionale";"G G";"ottimamente#1 funzionale#1"
"decisamente bella#positive";"1";"1";"1";"decisamente bello";"A G";"decisamente#13 bella#52"
"adeguatamente spaziose#positive";"1";"1";"1";"adeguatamente spazioso";"A G";"adeguatamente#2 spaziose#11"
"a volontà#positive";"1";"1";"1";"a volonta'";"P N";"a#443 volontà#1"
"molto cordiali#strongpositive";"1";"1";"1";"molto cordiale";"A G";"molto#279 cordiali#4"
"necessiterebbe di#negative";"1";"1";"1";"necessitare di";"V P";"necessiterebbe#1 di#779"
"fanno pena#strongnegative";"1";"1";"1";"fare pena";"V N";"fanno#9 pena#5"
"molto ordinato#positive";"1";"1";"1";"molto ordinare";"A V";"molto#279 ordinato#5"
"decisamente essenziale#negative";"1";"1";"1";"decisamente essenziale";"G G";"decisamente#13 essenziale#8"
"pienamente soddisfatto#strongpositive";"1";"1";"1";"pienamente soddisfare";"A V";"pienamente#2 soddisfatto#2"
"necessita decisamente#strongnegative";"1";"1";"1";"necessita decisamente";"G A";"necessita#4 decisamente#13"
"assolutamente anonima#negative";"1";"1";"1";"assolutamente anonimo";"A G";"assolutamente#18 anonima#2"
"non scorre#negative";"1";"1";"1";"non scorrere";"A V";"non#318 scorre#1"
"abbastanza grande#positive";"1";"1";"1";"abbastanza grande";"A G";"abbastanza#43 grande#35"
"insufficiente pieno#strongnegative";"1";"1";"1";"insufficiente pieno";"G N";"insufficiente#5 pieno#11"
"abbastanza vicino#positive";"1";"1";"1";"abbastanza vicino";"A G";"abbastanza#43 vicino#41"
"pressochè assente#negative";"1";"1";"1";"pressochè assente";"V N";"pressochè#1 assente#2"
"senza musica#negative";"1";"1";"1";"senza musica";"P N";"senza#39 musica#2"
"sufficientemente agibili#negative";"1";"1";"1";"sufficientemente agibile";"A G";"sufficientemente#2 agibili#1"
"tornemo sicuramente#positive";"1";"1";"1";"tornemo sicuramente";"V A";"tornemo#1 sicuramente#32"
"veramente spettacolare#strongpositive";"1";"1";"1";"veramente spettacolare";"A G";"veramente#45 spettacolare#10"
"spettacolo grandioso#strongpositive";"1";"1";"1";"spettacolo grandioso";"N G";"spettacolo#6 grandioso#2"
"adeguatamente ombreggiate#positive";"1";"1";"1";"adeguatamente ombreggiare";"A V";"adeguatamente#2 ombreggiate#2"
"molto fornito#strongpositive";"1";"1";"1";"molto fornito";"G N";"molto#279 fornito#7"
"infinita distesa#strongpositive";"1";"1";"1";"infinito distendere";"G V";"infinita#2 distesa#1"
"davvero spettacolare#strongpositive";"1";"1";"1";"davvero spettacolare";"A G";"davvero#28 spettacolare#10"
"sempre occupati#strongnegative";"1";"1";"1";"sempre occupare";"A V";"sempre#51 occupati#1"
"non fidatevi#negative";"1";"1";"1";"non fidatevi";"A V";"non#318 fidatevi#4"
"affatto gentile#strongnegative";"1";"1";"1";"affatto gentile";"A G";"affatto#2 gentile#34"
"trovate aperte#negative";"1";"1";"1";"trovare aprire";"V V";"trovate#2 aperte#2"
"troppe zanzare#strongnegative";"1";"1";"1";"troppe zanzara";"R R";"troppe#4 zanzare#3"
"molto vantaggioso#strongpositive";"1";"1";"1";"molto vantaggioso";"A G";"molto#279 vantaggioso#1"
"abbastanza vecchia.#negative";"1";"1";"1";"abbastanza vecchia.";"A G";"abbastanza#43 vecchia.#1"
"bellissima esperienza#strongpositive";"1";"1";"1";"bellissima esperienza";"G N";"bellissima#20 esperienza#11"
"molto vecchie#strongnegative";"1";"1";"1";"molto vecchio";"A G";"molto#279 vecchie#8"
"molto ordinati#positive";"1";"1";"1";"molto ordinare";"A V";"molto#279 ordinati#1"
"scarsamente collaborativo#negative";"1";"1";"1";"scarsamente collaborativo";"A G";"scarsamente#1 collaborativo#2"
"sempre attento#positive";"1";"1";"1";"sempre attento";"A G";"sempre#51 attento#3"
"meglio di#positive";"1";"1";"1";"meglio di";"N P";"meglio#22 di#779"
"quasi nuovo#positive";"1";"1";"1";"quasi nuovo";"A G";"quasi#15 nuovo#8"
"quasi riduttive#positive";"1";"1";"1";"quasi riduttivo";"A G";"quasi#15 riduttive#1"
"non certo#negative";"1";"1";"1";"non certo";"A N";"non#318 certo#5"
"poco coinvolgenti#negative";"1";"1";"1";"poco coinvolgenti";"G G";"poco#31 coinvolgenti#1"
