"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"corniche#unknown";"0";"1";"3";"corniche";"R";"corniche#3"
"sky#Facilities";"0";"1";"2";"sky";"N";"sky#2"
"jacuzzi#unknown";"0";"1";"2";"jacuzzi";"R";"jacuzzi#2"
"sauna#unknown";"0";"1";"4";"sauna";"N";"sauna#4"
"maitre#Staff";"0";"1";"2";"maitre";"N";"maitre#2"
"ristoranzione#Restaurant";"0";"1";"2";"ristoranzione";"N";"ristoranzione#2"
"bus#Transportation";"0";"1";"11";"bus";"N";"bus#11"
"schiphol#unknown";"0";"1";"2";"schiphol";"R";"schiphol#2"
"tariffa#Value-for-money";"0";"1";"4";"tariffa";"N";"tariffa#4"
"stazioni#unknown";"0";"1";"4";"stazione";"N";"stazioni#4"
"location#Location";"0";"1";"9";"location";"R";"location#9"
"belvedere#unknown";"0";"1";"2";"belvedere";"R";"belvedere#2"
"scrivania#unknown";"0";"1";"2";"scrivania";"N";"scrivania#2"
"rambla#unknown";"0";"1";"3";"rambla";"N";"rambla#3"
"urbino#unknown";"0";"1";"2";"urbino";"N";"urbino#2"
"wellness#Internet";"0";"1";"2";"wellness";"N";"wellness#2"
"via#Location";"0";"1";"17";"via";"N";"via#17"
"verde#unknown";"0";"1";"27";"verde";"N";"verde#27"
"standard#unknown";"0";"1";"16";"standard";"N";"standard#16"
"mangiare#Restaurant";"0";"1";"7";"mangiare";"V";"mangiare#7"
"porta#Interior/exterior";"0";"1";"6";"porta";"N";"porta#6"
"proprietari#Staff";"0";"1";"4";"proprietario";"N";"proprietari#4"
"corridoi#unknown";"0";"1";"3";"corridoio";"N";"corridoi#3"
"soffitti#unknown";"0";"1";"2";"soffitto";"N";"soffitti#2"
"impiegata#Staff";"0";"1";"6";"impiegato";"N";"impiegata#6"
"tende#Rooms";"0";"1";"3";"tendere";"N";"tende#3"
"ospiti#unknown";"0";"1";"10";"ospite";"N";"ospiti#10"
"odori#unknown";"0";"1";"2";"odore";"N";"odori#2"
"cantina#unknown";"0";"1";"3";"cantina";"N";"cantina#3"
"direzione#Staff";"0";"1";"2";"direzione";"N";"direzione#2"
"design#Interior/exterior";"0";"1";"2";"design";"N";"design#2"
"trattamento#unknown";"0";"1";"3";"trattamento";"N";"trattamento#3"
"formaggi#Breakfast";"0";"1";"2";"formaggio";"N";"formaggi#2"
"termini#unknown";"0";"1";"9";"termine";"N";"termini#9"
"costo#Value-for-money";"0";"1";"3";"costo";"N";"costo#3"
"condizioni#unknown";"0";"1";"2";"condizionare";"V";"condizioni#2"
"titolare#Staff";"0";"1";"2";"titolare";"N";"titolare#2"
"colazioni#unknown";"0";"1";"2";"colazione";"N";"colazioni#2"
"cordialità#Staff";"0";"1";"4";"cordialita'";"N";"cordialità#4"
"borgo#unknown";"0";"1";"8";"borgo";"N";"borgo#8"
"arredo#Interior/exterior";"0";"1";"3";"arredo";"R";"arredo#3"
"mobili#Rooms";"0";"1";"2";"mobile";"N";"mobili#2"
"torte#Breakfast";"0";"1";"2";"torta";"N";"torte#2"
"camerieri#Restaurant";"0";"1";"3";"cameriere";"N";"camerieri#3"
"personale#unknown";"0";"1";"125";"personale";"G";"personale#125"
"letti#unknown";"0";"1";"13";"letto";"N";"letti#13"
"località#unknown";"0";"1";"6";"localita'";"N";"località#6"
"divano#unknown";"0";"1";"3";"divano";"N";"divano#3"
"supermercati#unknown";"0";"1";"2";"supermercato";"N";"supermercati#2"
"colori#Interior/exterior";"0";"1";"4";"colore";"N";"colori#4"
"servito#Restaurant";"0";"1";"4";"servire";"V";"servito#4"
"arezzo#unknown";"0";"1";"6";"arezzo";"R";"arezzo#6"
"rumori#Noisiness";"0";"1";"4";"rumore";"N";"rumori#4"
"sdraio#unknown";"0";"1";"3";"sdraio";"N";"sdraio#3"
"casinò#Facilities";"0";"1";"2";"casino'";"N";"casinò#2"
"menù#unknown";"0";"1";"5";"menu'";"N";"menù#5"
"feste#unknown";"0";"1";"4";"festa";"N";"feste#4"
"stazione#unknown";"0";"1";"26";"stazione";"N";"stazione#26"
"finestre#Rooms";"0";"1";"5";"finestra";"N";"finestre#5"
"divertimenti#unknown";"0";"1";"3";"divertimento";"N";"divertimenti#3"
"interni#Interior/exterior";"0";"1";"4";"interno";"G";"interni#4"
"arredi#Rooms";"0";"1";"7";"arredo";"N";"arredi#7"
"ragazzi#Staff";"0";"1";"10";"ragazzo";"N";"ragazzi#10"
"stazione centrale#Transportation";"1";"4";"4";"stazione centrale";"N G";"stazione#26 centrale#17"
"angolo cottura#unknown";"1";"2";"2";"angolo cottura";"N N";"angolo#7 cottura#2"
"fast food#unknown";"1";"2";"2";"fast food";"G N";"fast#2 food#3"
"piscina interna#Swimming pool";"1";"2";"2";"piscina interno";"N G";"piscina#75 interna#4"
"internet wifi#Internet";"1";"2";"2";"internet wifi";"R N";"internet#19 wifi#16"
"ocean drive#unknown";"1";"2";"2";"ocean drive";"R G";"ocean#2 drive#2"
"due piscine#Swimming pool";"1";"2";"2";"due piscina";"G N";"due#50 piscine#15"
"servizi igenici#Bathroom";"1";"2";"2";"servizio igenici";"N G";"servizi#41 igenici#2"
"lenzuola copripiumoni#Beds";"1";"2";"2";"lenzuola copripiumoni";"G N";"lenzuola#5 copripiumoni#2"
"staff animazione#Staff";"1";"2";"2";"staff animazione";"N N";"staff#32 animazione#16"
"fermata union#Transportation";"1";"2";"2";"fermare union";"V N";"fermata#15 union#2"
"varie tisane#unknown";"1";"1";"1";"vario tisana";"G N";"varie#4 tisane#1"
"personale massaggi#Staff";"1";"1";"1";"personale massaggio";"G N";"personale#125 massaggi#3"
"alcuni rinnovi#unknown";"1";"1";"1";"alcuno rinnovo";"G N";"alcuni#4 rinnovi#1"
"spiaggietta attrezzata#unknown";"1";"1";"1";"spiaggietta attrezzare";"N V";"spiaggietta#1 attrezzata#4"
"camera stessa.#Rooms";"1";"1";"1";"camera stessa.";"N N";"camera#96 stessa.#1"
"bagno condiviso#Bathroom";"1";"1";"1";"bagno condiviso";"N G";"bagno#62 condiviso#1"
"zona salotto#Interior/exterior";"1";"1";"1";"zona salotto";"N N";"zona#43 salotto#1"
"fortezza veneziana#unknown";"1";"1";"1";"fortezza veneziano";"N G";"fortezza#2 veneziana#1"
"nostri vicini#unknown";"1";"1";"1";"nostro vicino";"G N";"nostri#2 vicini#3"
"infissi esterni#Rooms";"1";"1";"1";"infissi esterno";"G G";"infissi#2 esterni#2"
"uova strappazzate#Breakfast";"1";"1";"1";"uovo strappazzate";"N V";"uova#2 strappazzate#1"
"potsdamer platz#unknown";"1";"1";"1";"potsdamer platz";"R R";"potsdamer#1 platz#1"
"piazza duomo#unknown";"1";"1";"1";"piazza duomo";"N N";"piazza#10 duomo#2"
"doppio ventilatore#Facilities";"1";"1";"1";"doppio ventilatore";"G N";"doppio#2 ventilatore#3"
"luoghi comuni#unknown";"1";"1";"1";"luogo comune";"N G";"luoghi#7 comuni#11"
"centri benessere#unknown";"1";"1";"1";"centro benessere";"N N";"centri#6 benessere#13"
"giovane proprietario#Staff";"1";"1";"1";"giovane proprietario";"G N";"giovane#3 proprietario#10"
"fermata metro#Transportation";"1";"1";"1";"fermata metro";"N N";"fermata#15 metro#18"
"camera doppia#Rooms";"1";"1";"1";"camera doppio";"N G";"camera#96 doppia#3"
"jumeirah mall#unknown";"1";"1";"1";"jumeirah mall";"R R";"jumeirah#3 mall#4"
"servizio clienti#Staff";"1";"1";"1";"servizio cliente";"N N";"servizio#55 clienti#16"
"lincoln road#unknown";"1";"1";"1";"lincoln road";"R N";"lincoln#1 road#1"
"premier inn#unknown";"1";"1";"1";"premier inn";"R R";"premier#3 inn#1"
"stanze disponibili#unknown";"1";"1";"1";"stanza disponibile";"N G";"stanze#38 disponibili#10"
"zona comune#Interior/exterior";"1";"1";"1";"zona comune";"N G";"zona#43 comune#7"
"doccia decente#Bathroom";"1";"1";"1";"doccia decente";"N V";"doccia#15 decente#1"
"palestra annessa#unknown";"1";"1";"1";"palestra annesso";"N G";"palestra#7 annessa#1"
"buffet serale#Restaurant";"1";"1";"1";"buffet serale";"G G";"buffet#28 serale#4"
"complimentary wine#unknown";"1";"1";"1";"complimentary wine";"N G";"complimentary#1 wine#1"
"plaza center#unknown";"1";"1";"1";"plaza center";"R R";"plaza#2 center#2"
"piazze principali#unknown";"1";"1";"1";"piazza principale";"N G";"piazze#1 principali#5"
"ristorante nobu#Restaurant";"1";"1";"1";"ristorante nobu";"N R";"ristorante#51 nobu#1"
"family hotel#unknown";"1";"1";"1";"family hotel";"G N";"family#1 hotel#288"
"5 appendini#unknown";"1";"1";"1";"5 appendini";"G N";"5#26 appendini#1"
"terrazzina privata#Rooms";"1";"1";"1";"terrazzina privare";"N V";"terrazzina#1 privata#4"
"aspetto enogastronomico#unknown";"1";"1";"1";"aspetto enogastronomico";"N G";"aspetto#3 enogastronomico#1"
"polo fieristico#unknown";"1";"1";"1";"polo fieristico";"N G";"polo#1 fieristico#1"
"piscine riscaldate#Swimming pool";"1";"1";"1";"piscina riscaldate";"N G";"piscine#15 riscaldate#2"
"mgm grand#unknown";"1";"1";"1";"mgm grand";"R R";"mgm#2 grand#1"
"letti singoli#Beds";"1";"1";"1";"letto singolo";"N G";"letti#13 singoli#3"
"spettacolo serale#unknown";"1";"1";"1";"spettacolo serale";"N G";"spettacolo#6 serale#4"
"primi piatti#unknown";"1";"1";"1";"primo piatto";"G N";"primi#9 piatti#7"
"prezzo qualita#Value-for-money";"1";"1";"1";"prezzo qualita";"N O";"prezzo#69 qualita#6"
"area relax#unknown";"1";"1";"1";"area relax";"N N";"area#5 relax#26"
"museo archeologico#unknown";"1";"1";"1";"museo archeologico";"N G";"museo#4 archeologico#1"
"frutta secca#Breakfast";"1";"1";"1";"frutta secco";"N G";"frutta#12 secca#1"
"ottimo divertimento#unknown";"1";"1";"1";"ottimo divertimento";"G N";"ottimo#105 divertimento#5"
"lounge bar#unknown";"1";"1";"1";"lounge bar";"V N";"lounge#2 bar#23"
"tube station#unknown";"1";"1";"1";"tuba station";"N N";"tube#1 station#2"
"due ascensori#Facilities";"1";"1";"1";"due ascensore";"G N";"due#50 ascensori#3"
"intrattenimento serale#unknown";"1";"1";"1";"intrattenimento serale";"R G";"intrattenimento#8 serale#4"
"servizio shuttle#Transportation";"1";"1";"1";"servizio shuttle";"N N";"servizio#55 shuttle#1"
"area sauna#Facilities";"1";"1";"1";"area sauna";"N G";"area#5 sauna#4"
"card magnetica#unknown";"1";"1";"1";"card magnetico";"N G";"card#2 magnetica#1"
"qualche negozio#unknown";"1";"1";"1";"qualche negoziare";"G V";"qualche#12 negozio#1"
"stanze vecchie#Rooms";"1";"1";"1";"stanza vecchio";"N G";"stanze#38 vecchie#8"
"macchinette automatico#unknown";"1";"1";"1";"macchinette automatico";"V G";"macchinette#1 automatico#1"
"uso cucina#Facilities";"1";"1";"1";"uso cucina";"G N";"uso#1 cucina#28"
"200 appartamenti#unknown";"1";"1";"1";"200 appartamento";"G N";"200#4 appartamenti#6"
"aeree comuni#unknown";"1";"1";"1";"aereo comune";"G G";"aeree#1 comuni#11"
"infrastrutture basilari#unknown";"1";"1";"1";"infrastruttura basilare";"N G";"infrastrutture#2 basilari#1"
"avenida diagonal#unknown";"1";"1";"1";"avenida diagonal";"R R";"avenida#1 diagonal#1"
"piccolo parcheggio#unknown";"1";"1";"1";"piccolo parcheggio";"N N";"piccolo#38 parcheggio#18"
"grosso lunapark#unknown";"1";"1";"1";"grosso lunapark";"G N";"grosso#2 lunapark#1"
"frutta fresca#unknown";"1";"1";"1";"fruttare fresco";"V G";"frutta#12 fresca#3"
"loro auto#Transportation";"1";"1";"1";"loro auto";"G N";"loro#10 auto#18"
"connessione wifi#Internet";"1";"1";"1";"connessione wifi";"N R";"connessione#8 wifi#16"
"doccie calde#unknown";"1";"1";"1";"doccie caldo";"N G";"doccie#1 calde#2"
"moulin rouge#unknown";"1";"1";"1";"moulin rouge";"R R";"moulin#1 rouge#1"
"2 pc#Facilities";"1";"1";"1";"2 pc";"G R";"2#39 pc#1"
"dal duomo#unknown";"1";"1";"1";"dal duomo";"P N";"dal#85 duomo#2"
"parcheggio interno#Car parking";"1";"1";"1";"parcheggio internare";"N V";"parcheggio#18 interno#20"
"tante panetterie#unknown";"1";"1";"1";"tanto panetteria";"G N";"tante#4 panetterie#1"
"teste imbalsamate#unknown";"1";"1";"1";"testa imbalsamare";"N V";"teste#1 imbalsamate#1"
"contesto ambientale#unknown";"1";"1";"1";"contesto ambientale";"N G";"contesto#1 ambientale#1"
"san leo#unknown";"1";"1";"1";"san leo";"G R";"san#11 leo#1"
"locali comuni#unknown";"1";"1";"1";"locale comune";"N G";"locali#6 comuni#11"
"costa caffè#unknown";"1";"1";"1";"costa caffe'";"R N";"costa#8 caffè#10"
"signor filippe#Staff";"1";"1";"1";"signor filippe";"N N";"signor#2 filippe#1"
"ricette tradizionali#Restaurant";"1";"1";"1";"ricetta tradizionale";"N G";"ricette#1 tradizionali#2"
"plaza catalunya#unknown";"1";"1";"1";"plaza catalunya";"R R";"plaza#2 catalunya#2"
"sky tv#Internet";"1";"1";"1";"sky tv";"R R";"sky#2 tv#14"
"arredo camere#Rooms";"1";"1";"1";"arredo camera";"N N";"arredo#3 camere#112"
"mangiare self#Restaurant";"1";"1";"1";"mangiare self";"V N";"mangiare#7 self#2"
"quartiere latino#unknown";"1";"1";"1";"quartiere latino";"N G";"quartiere#6 latino#1"
"attrazioni migliori#unknown";"1";"1";"1";"attrazione migliori";"N N";"attrazioni#5 migliori#7"
"san pietro.#unknown";"1";"1";"1";"san pietro.";"G N";"san#11 pietro.#1"
"dei caffè#Breakfast";"1";"1";"1";"dei caffe'";"P N";"dei#76 caffè#10"
"frullati freschi#Breakfast";"1";"1";"1";"frullato fresco";"G N";"frullati#1 freschi#3"
"intelligenza commerciale#unknown";"1";"1";"1";"intelligenza commerciale";"N G";"intelligenza#1 commerciale#7"
"confort necessari#Rooms";"1";"1";"1";"confort necessario";"N G";"confort#8 necessari#3"
"sala gioco#unknown";"1";"1";"1";"sala giocare";"R V";"sala#12 gioco#2"
"piscina privata#unknown";"1";"1";"1";"piscina privare";"N V";"piscina#75 privata#4"
"camere standard#Rooms";"1";"1";"1";"camera standard";"N N";"camere#112 standard#16"
"servizio bar#unknown";"1";"1";"1";"servizio bar";"N N";"servizio#55 bar#23"
"massa marittima#unknown";"1";"1";"1";"massa marittimo";"G R";"massa#3 marittima#1"
"fitness center#unknown";"1";"1";"1";"fitness center";"N R";"fitness#3 center#2"
"servizio tradizionale#unknown";"1";"1";"1";"servizio tradizionale";"N G";"servizio#55 tradizionale#3"
"molti giovani#unknown";"1";"1";"1";"molto giovane";"G N";"molti#7 giovani#7"
"vasca idromassaggio#Bathroom";"1";"1";"1";"vasca idromassaggio";"N N";"vasca#4 idromassaggio#3"
"health club#unknown";"1";"1";"1";"health club";"R N";"health#1 club#5"
"bagno outdoor#Bathroom";"1";"1";"1";"bagno outdoor";"N G";"bagno#62 outdoor#1"
"hotel mondial#unknown";"1";"1";"1";"hotel mondial";"N G";"hotel#288 mondial#2"
"ogni dettaglio#unknown";"1";"1";"1";"ogni dettaglio";"G N";"ogni#37 dettaglio#1"
"spiaggia libera#unknown";"1";"1";"1";"spiaggia libero";"N G";"spiaggia#36 libera#1"
"servizio internet#Internet";"1";"1";"1";"servizio internet";"N R";"servizio#55 internet#19"
"servizi pubblici#Transportation";"1";"1";"1";"servizio pubblico";"N G";"servizi#41 pubblici#9"
"cose risibili#unknown";"1";"1";"1";"cosa risibile";"N G";"cose#7 risibili#1"
"parcheggio sotterraneo#Car parking";"1";"1";"1";"parcheggio sotterraneo";"N G";"parcheggio#18 sotterraneo#2"
"cambio asciugamani#Bathroom";"1";"1";"1";"cambio asciugamani";"R G";"cambio#3 asciugamani#6"
"transfer gratuito#unknown";"1";"1";"1";"transfer gratuito";"R G";"transfer#3 gratuito#16"
"arredo hall#Interior/exterior";"1";"1";"1";"arredo hall";"N N";"arredo#3 hall#15"
"san marino#unknown";"1";"1";"1";"san marino";"G R";"san#11 marino#1"
"questa tassa#unknown";"1";"1";"1";"questa tassa";"G N";"questa#23 tassa#2"
"tanto rumore#Noisiness";"1";"1";"1";"tanto rumore";"G N";"tanto#6 rumore#14"
"offerta sportiva#unknown";"1";"1";"1";"offrire sportivo";"V G";"offerta#12 sportiva#3"
"piscina esterna#Swimming pool";"1";"1";"1";"piscina esterno";"N G";"piscina#75 esterna#2"
"self service#unknown";"1";"1";"1";"self service";"N N";"self#2 service#1"
"livello generale#unknown";"1";"1";"1";"livello generale";"N G";"livello#15 generale#8"
"punto internet#Internet";"1";"1";"1";"pungere internet";"V R";"punto#17 internet#19"
"bellissima roma#unknown";"1";"1";"1";"bellissima roma";"G R";"bellissima#20 roma#14"
"questo hotel.#unknown";"1";"1";"1";"questo hotel.";"G N";"questo#99 hotel.#1"
"frigo bar#unknown";"1";"1";"1";"frigo bar";"N N";"frigo#4 bar#23"
"standard qualitativi#unknown";"1";"1";"1";"standard qualitativi";"N V";"standard#16 qualitativi#1"
"un maneggio#unknown";"1";"1";"1";"uno maneggio";"D N";"un#499 maneggio#1"
"lago trasimeno.#unknown";"1";"1";"1";"lago trasimeno.";"N N";"lago#13 trasimeno.#1"
"vecchio porto#unknown";"1";"1";"1";"vecchio porgere";"N V";"vecchio#10 porto#3"
"zona sportiva#unknown";"1";"1";"1";"zona sportivo";"N G";"zona#43 sportiva#3"
"servizio bagagli#Facilities";"1";"1";"1";"servizio bagaglio";"N N";"servizio#55 bagagli#4"
"bagno turco#unknown";"1";"1";"1";"bagnare turco";"V G";"bagno#62 turco#2"
"gran vista#Rooms";"1";"1";"1";"gran vista";"G N";"gran#6 vista#61"
"zona pedonale#unknown";"1";"1";"1";"zona pedonale";"N G";"zona#43 pedonale#3"
"macchinetta nespresso#Facilities";"1";"1";"1";"macchinetta nespresso";"N V";"macchinetta#4 nespresso#1"
"vita mondana#unknown";"1";"1";"1";"vita mondano";"N G";"vita#4 mondana#1"
"mini club#unknown";"1";"1";"1";"minare club";"V N";"mini#3 club#5"
"pulizia bagni#Bathroom";"1";"1";"1";"pulizia bagno";"N N";"pulizia#56 bagni#20"
"prima colazione#Breakfast";"0";"6";"11";"primo colazione";"G N";"prima#29 colazione#117"
"questo hotel#unknown";"0";"5";"38";"questo hotel";"G N";"questo#99 hotel#288"
"parco giochi#unknown";"0";"4";"5";"parco gioco";"N N";"parco#12 giochi#9"
"centro benessere#unknown";"0";"4";"7";"centro benessere";"N N";"centro#81 benessere#13"
"centro città#unknown";"0";"3";"6";"centro citta'";"N N";"centro#81 città#46"
"servizi igienici#Bathroom";"0";"3";"4";"servizio igienico";"N G";"servizi#41 igienici#4"
"stazione termini#Transportation";"0";"3";"5";"stazione termine";"N N";"stazione#26 termini#9"
"centro commerciale#unknown";"0";"3";"4";"centro commerciale";"N G";"centro#81 commerciale#7"
"aria condizionata#Facilities";"0";"3";"10";"aria condizionare";"N V";"aria#15 condizionata#10"
"acqua calda#Bathroom";"0";"3";"4";"acqua caldo";"N G";"acqua#17 calda#6"
"tre stelle#unknown";"0";"3";"6";"tre stella";"G N";"tre#10 stelle#35"
"questo albergo#unknown";"0";"2";"7";"questo albergo";"G N";"questo#99 albergo#76"
"san gimignano#unknown";"0";"2";"4";"san gimignano";"G R";"san#11 gimignano#4"
"maxi caravan#unknown";"0";"2";"4";"maxi caravan";"G N";"maxi#4 caravan#6"
"servizio navetta#Facilities";"0";"2";"5";"servizio navetta";"N N";"servizio#55 navetta#21"
"spazi comuni#unknown";"0";"2";"4";"spazio comune";"N G";"spazi#7 comuni#11"
"sasso simone#unknown";"0";"2";"4";"sasso simone";"N R";"sasso#4 simone#4"
"servizi offerti#unknown";"0";"2";"4";"servizio offrire";"N V";"servizi#41 offerti#5"
"mezzi pubblici#Transportation";"0";"2";"7";"mezzo pubblico";"N G";"mezzi#10 pubblici#9"
"conduzione familiare#Staff";"0";"2";"3";"conduzione familiare";"N G";"conduzione#4 familiare#8"
"4 stelle#unknown";"0";"2";"17";"4 stella";"G N";"4#46 stelle#35"
"stazione metro#Transportation";"0";"2";"3";"stazione metro";"N N";"stazione#26 metro#18"
"quattro stelle#unknown";"0";"2";"5";"quattro stella";"G N";"quattro#9 stelle#35"
"piazza dam#unknown";"0";"2";"3";"piazza dam";"N R";"piazza#10 dam#3"
"connessione internet#Internet";"0";"2";"3";"connessione internet";"N R";"connessione#8 internet#19"
"molti ristoranti#Restaurant";"0";"1";"3";"molto ristorante";"G N";"molti#7 ristoranti#28"
"la sera#unknown";"0";"1";"12";"lo sera";"D N";"la#673 sera#26"
"alcune camere#unknown";"0";"1";"3";"alcuno camera";"G N";"alcune#7 camere#112"
"i servizi#unknown";"0";"1";"15";"lo servizio";"D N";"i#192 servizi#41"
"stazione ferroviaria#Location";"0";"1";"3";"stazione ferroviario";"N G";"stazione#26 ferroviaria#3"
"pieno centro#unknown";"0";"1";"4";"pieno centro";"N N";"pieno#11 centro#81"
"notre dame#unknown";"0";"1";"2";"notre dama";"V R";"notre#2 dame#2"
"dal centro#Location";"0";"1";"18";"dal centro";"P N";"dal#85 centro#81"
"box doccia#Bathroom";"0";"1";"3";"box doccia";"N N";"box#3 doccia#15"
"la metropolitana#Transportation";"0";"1";"2";"lo metropolitano";"D G";"la#673 metropolitana#13"
"vista panoramica#unknown";"0";"1";"2";"vista panoramico";"N G";"vista#61 panoramica#2"
"due stelle#unknown";"0";"1";"2";"due stella";"G N";"due#50 stelle#35"
"una spa#unknown";"0";"1";"3";"uno spa";"D N";"una#308 spa#11"
"delle camere#Rooms";"0";"1";"11";"delle camera";"P N";"delle#59 camere#112"
"stazione ferroviaria#unknown";"0";"1";"3";"stazione ferroviario";"N G";"stazione#26 ferroviaria#3"
"qualità prezzo#Value-for-money";"0";"1";"12";"qualità prezzo";"G N";"qualità#62 prezzo#69"
"alcune camere#Rooms";"0";"1";"3";"alcuno camera";"G N";"alcune#7 camere#112"
"alle camere#Rooms";"0";"1";"5";"alle camera";"P N";"alle#49 camere#112"
"una struttura#unknown";"0";"1";"4";"uno strutturare";"D V";"una#308 struttura#75"
"la cena#unknown";"0";"1";"12";"lo cena";"D N";"la#673 cena#26"
"servizio navetta#unknown";"0";"1";"5";"servizio navetta";"N N";"servizio#55 navetta#21"
"centro città#Location";"0";"1";"6";"centro citta'";"N N";"centro#81 città#46"
"centro storico#Location";"0";"1";"2";"centro storico";"N G";"centro#81 storico#3"
"aria condizionata#Rooms";"0";"1";"10";"aria condizionare";"N V";"aria#15 condizionata#10"
"diversi ristoranti#Restaurant";"0";"1";"2";"diverso ristorante";"G N";"diversi#7 ristoranti#28"
"la colazione#Breakfast";"0";"1";"51";"lo colazione";"D N";"la#673 colazione#117"
"campeggio paradiso#unknown";"0";"1";"6";"campeggio paradiso";"N G";"campeggio#59 paradiso#16"
"la vista#unknown";"0";"1";"12";"lo vista";"D N";"la#673 vista#61"
"servizi offerti#Facilities";"0";"1";"4";"servizio offrire";"N V";"servizi#41 offerti#5"
"comodo parcheggio#unknown";"0";"1";"2";"comodo parcheggio";"G N";"comodo#27 parcheggio#18"
"letto matrimoniale#Beds";"0";"1";"2";"letto matrimoniale";"N G";"letto#23 matrimoniale#4"
"un pub#unknown";"0";"1";"4";"uno pub";"D N";"un#499 pub#5"
"wi fi#Internet";"0";"1";"3";"wi fi";"R R";"wi#11 fi#11"
"due persone#Staff";"0";"1";"2";"due persona";"G N";"due#50 persone#21"
"stazione termini#unknown";"0";"1";"5";"stazione termine";"N N";"stazione#26 termini#9"
"piscina coperta#Swimming pool";"0";"1";"2";"piscina copertare";"N V";"piscina#75 coperta#3"
"questo novotel#unknown";"0";"1";"2";"questo novotel";"G N";"questo#99 novotel#5"
"vista lago#unknown";"0";"1";"3";"vedere lago";"V N";"vista#61 lago#13"
"divano letto#Beds";"0";"1";"2";"divano leggere";"N V";"divano#3 letto#23"
"casa mobile#unknown";"0";"1";"2";"casa mobile";"N G";"casa#18 mobile#2"
"due letti#Rooms";"0";"1";"3";"due letto";"G N";"due#50 letti#13"
"letto singolo#Beds";"0";"1";"2";"letto singolo";"N G";"letto#23 singolo#2"
"colazione internazionale#Breakfast";"0";"1";"2";"colazione internazionale";"N G";"colazione#117 internazionale#5"
"abbondante colazione#Breakfast";"0";"1";"3";"abbondare colazione";"V N";"abbondante#18 colazione#117"
"stanza singola#Rooms";"0";"1";"2";"stanza singolo";"N G";"stanza#57 singola#4"
"la pulizia#Cleanliness";"0";"1";"26";"lo pulizia";"D N";"la#673 pulizia#56"
"check · out#Reservation/check-in/check-out";"1";"3";"3";"check · out";"N R G";"check#13 ·#63 out#6"
"servizio in camera#unknown";"1";"2";"2";"servizio in camera";"N P N";"servizio#55 in#482 camera#96"
"museo del louvre#unknown";"1";"2";"2";"museo del louvre";"N P R";"museo#4 del#190 louvre#3"
"fermata del tram#Transportation";"1";"2";"2";"fermata del tram";"N P N";"fermata#15 del#190 tram#9"
"sala della colazione#unknown";"1";"1";"1";"sala della colazione";"N P N";"sala#12 della#172 colazione#117"
"quantità degli stessi#unknown";"1";"1";"1";"quantita' degli stessi";"R P G";"quantità#8 degli#22 stessi#3"
"pulizia dei bagni#Cleanliness";"1";"1";"1";"pulizia dei bagno";"N P N";"pulizia#56 dei#76 bagni#20"
"ristoranti della struttura#Restaurant";"1";"1";"1";"ristorante della struttura";"N P N";"ristoranti#28 della#172 struttura#75"
"odore di fumo#unknown";"1";"1";"1";"odore di fumo";"N P N";"odore#6 di#779 fumo#4"
"piano del lavandino#Bathroom";"1";"1";"1";"piano del lavandino";"N P N";"piano#32 del#190 lavandino#3"
"arredamento delle camere#Rooms";"1";"1";"1";"arredamento delle camera";"N P N";"arredamento#19 delle#59 camere#112"
"luoghi di ristorazione#Restaurant";"1";"1";"1";"luogo di ristorazione";"N P N";"luoghi#7 di#779 ristorazione#5"
"personale di reception#Staff";"1";"1";"1";"personale di reception";"N P N";"personale#125 di#779 reception#34"
"tv in camera#Facilities";"1";"1";"1";"tv in camera";"R P N";"tv#14 in#482 camera#96"
"centro di lucca#unknown";"1";"1";"1";"centro di lucca";"N P R";"centro#81 di#779 lucca#1"
"cena in camera#unknown";"1";"1";"1";"cena in camera";"G P N";"cena#26 in#482 camera#96"
"sdraio alla piscina#unknown";"1";"1";"1";"sdraio alla piscina";"R P N";"sdraio#3 alla#101 piscina#75"
"connessione ad internet#Internet";"1";"1";"1";"connessione ad internet";"N P R";"connessione#8 ad#45 internet#19"
"albergo di transito#unknown";"1";"1";"1";"albergo di transito";"N P N";"albergo#76 di#779 transito#2"
"spogliatoi della piscina#Swimming pool";"1";"1";"1";"spogliatoio della piscina";"N P N";"spogliatoi#1 della#172 piscina#75"
"bed / breakfast#unknown";"1";"1";"1";"bed / breakfast";"G O N";"bed#1 /#34 breakfast#3"
"espresso in camera#unknown";"1";"1";"1";"esprimere in camera";"V P N";"espresso#4 in#482 camera#96"
"due belle piscine#Swimming pool";"1";"1";"1";"due bello piscina";"G G N";"due#50 belle#13 piscine#15"
"principali siti turistici#unknown";"1";"1";"1";"principale sito turistico";"G N G";"principali#5 siti#1 turistici#3"
"una serata danzante#unknown";"1";"1";"1";"uno serata danzare";"D N V";"una#308 serata#5 danzante#1"
"atlantis the palm#unknown";"1";"1";"1";"atlantis the palm";"R R R";"atlantis#2 the#5 palm#1"
"museo del luvre#unknown";"1";"1";"1";"museo del luvre";"N P R";"museo#4 del#190 luvre#1"
"rivelatore di fumo#Facilities";"1";"1";"1";"rivelatore di fumo";"N P N";"rivelatore#1 di#779 fumo#4"
